Gene stable ID	Transcript stable ID	Gene name	Gene type	Chromosome/scaffold name	Strand	Transcript start (bp)	Transcript end (bp)
ENSG00000141219	ENST00000934367	MTNAP1	protein_coding	17	1	73232663	73248880
ENSG00000141219	ENST00000934368	MTNAP1	protein_coding	17	1	73232700	73248876
ENSG00000141219	ENST00000934369	MTNAP1	protein_coding	17	1	73232710	73248877
ENSG00000141219	ENST00000934370	MTNAP1	protein_coding	17	1	73232710	73248874
ENSG00000141219	ENST00000934371	MTNAP1	protein_coding	17	1	73232408	73247524
ENSG00000141219	ENST00000953070	MTNAP1	protein_coding	17	1	73232432	73248876
ENSG00000141219	ENST00000953071	MTNAP1	protein_coding	17	1	73232433	73248876
ENSG00000141219	ENST00000953072	MTNAP1	protein_coding	17	1	73232451	73248874
ENSG00000141219	ENST00000953073	MTNAP1	protein_coding	17	1	73232661	73248947
ENSG00000141219	ENST00000953074	MTNAP1	protein_coding	17	1	73232839	73247525
ENSG00000141252	ENST00000681866	VPS53	protein_coding	17	-1	508503	525980
ENSG00000141252	ENST00000681160	VPS53	protein_coding	17	-1	508668	685188
ENSG00000141252	ENST00000437048	VPS53	protein_coding	17	-1	508668	714839
ENSG00000141252	ENST00000679447	VPS53	protein_coding	17	-1	508683	525980
ENSG00000141252	ENST00000680465	VPS53	protein_coding	17	-1	511514	714839
ENSG00000141252	ENST00000681217	VPS53	protein_coding	17	-1	511527	515939
ENSG00000141252	ENST00000681578	VPS53	protein_coding	17	-1	511532	517749
ENSG00000141252	ENST00000681570	VPS53	protein_coding	17	-1	511532	518215
ENSG00000141252	ENST00000681661	VPS53	protein_coding	17	-1	515059	714828
ENSG00000141252	ENST00000680872	VPS53	protein_coding	17	-1	516121	714839
ENSG00000141252	ENST00000681050	VPS53	protein_coding	17	-1	517210	551950
ENSG00000141252	ENST00000681317	VPS53	protein_coding	17	-1	517949	714854
ENSG00000141252	ENST00000681943	VPS53	protein_coding	17	-1	518799	655953
ENSG00000141252	ENST00000681510	VPS53	protein_coding	17	-1	518809	676502
ENSG00000141252	ENST00000680641	VPS53	protein_coding	17	-1	518830	714839
ENSG00000141252	ENST00000681946	VPS53	protein_coding	17	-1	518872	714810
ENSG00000141252	ENST00000681600	VPS53	protein_coding	17	-1	518940	602107
ENSG00000141252	ENST00000576149	VPS53	protein_coding	17	-1	518953	676407
ENSG00000141252	ENST00000681917	VPS53	protein_coding	17	-1	518980	714834
ENSG00000141252	ENST00000541903	VPS53	protein_coding	17	-1	519123	522995
ENSG00000141252	ENST00000681858	VPS53	protein_coding	17	-1	519123	555658
ENSG00000141252	ENST00000681103	VPS53	protein_coding	17	-1	519123	555709
ENSG00000141252	ENST00000679468	VPS53	protein_coding	17	-1	519124	522996
ENSG00000141252	ENST00000570771	VPS53	protein_coding	17	-1	519855	532993
ENSG00000141252	ENST00000681096	VPS53	protein_coding	17	-1	531955	685130
ENSG00000141252	ENST00000573028	VPS53	protein_coding	17	-1	531968	714856
ENSG00000141252	ENST00000571805	VPS53	protein_coding	17	-1	532005	714857
ENSG00000141252	ENST00000681478	VPS53	protein_coding	17	-1	532080	714839
ENSG00000141252	ENST00000680128	VPS53	protein_coding	17	-1	532137	714839
ENSG00000141252	ENST00000291074	VPS53	protein_coding	17	-1	532293	714857
ENSG00000141252	ENST00000679817	VPS53	protein_coding	17	-1	532708	555657
ENSG00000141252	ENST00000389040	VPS53	protein_coding	17	-1	532827	714709
ENSG00000141252	ENST00000401468	VPS53	protein_coding	17	-1	532827	714709
ENSG00000141252	ENST00000572334	VPS53	protein_coding	17	-1	532842	685197
ENSG00000141252	ENST00000680704	VPS53	protein_coding	17	-1	532842	721717
ENSG00000141252	ENST00000680069	VPS53	protein_coding	17	-1	536366	714761
ENSG00000141252	ENST00000570359	VPS53	protein_coding	17	-1	536424	539204
ENSG00000141252	ENST00000680944	VPS53	protein_coding	17	-1	547672	655864
ENSG00000141252	ENST00000679978	VPS53	protein_coding	17	-1	551602	559898
ENSG00000141252	ENST00000572607	VPS53	protein_coding	17	-1	551602	582671
ENSG00000141252	ENST00000681902	VPS53	protein_coding	17	-1	551602	714798
ENSG00000141252	ENST00000679361	VPS53	protein_coding	17	-1	551616	714824
ENSG00000141252	ENST00000681154	VPS53	protein_coding	17	-1	551620	714839
ENSG00000141252	ENST00000680702	VPS53	protein_coding	17	-1	551669	564985
ENSG00000141252	ENST00000681897	VPS53	protein_coding	17	-1	551775	628170
ENSG00000141252	ENST00000681830	VPS53	protein_coding	17	-1	551872	655953
ENSG00000141252	ENST00000679959	VPS53	protein_coding	17	-1	551872	655953
ENSG00000141252	ENST00000680114	VPS53	protein_coding	17	-1	551872	655953
ENSG00000141252	ENST00000680958	VPS53	protein_coding	17	-1	552319	676515
ENSG00000141252	ENST00000680274	VPS53	protein_coding	17	-1	552880	699341
ENSG00000141252	ENST00000681229	VPS53	protein_coding	17	-1	562733	714839
ENSG00000141252	ENST00000681035	VPS53	protein_coding	17	-1	584775	714709
ENSG00000141252	ENST00000681133	VPS53	protein_coding	17	-1	600871	714836
ENSG00000141252	ENST00000570650	VPS53	protein_coding	17	-1	600874	655953
ENSG00000141252	ENST00000679680	VPS53	protein_coding	17	-1	600896	676502
ENSG00000141252	ENST00000576019	VPS53	protein_coding	17	-1	651060	714809
ENSG00000141252	ENST00000679961	VPS53	protein_coding	17	-1	652206	714839
ENSG00000141252	ENST00000681120	VPS53	protein_coding	17	-1	652262	685183
ENSG00000141252	ENST00000575207	VPS53	protein_coding	17	-1	655838	714791
ENSG00000141252	ENST00000680660	VPS53	protein_coding	17	-1	656240	685178
ENSG00000141252	ENST00000680241	VPS53	protein_coding	17	-1	667410	714828
ENSG00000141252	ENST00000680970	VPS53	protein_coding	17	-1	667410	714839
ENSG00000141252	ENST00000681423	VPS53	protein_coding	17	-1	670546	714839
ENSG00000141252	ENST00000572259	VPS53	protein_coding	17	-1	673695	714839
ENSG00000141252	ENST00000575100	VPS53	protein_coding	17	-1	673696	714757
ENSG00000141252	ENST00000681295	VPS53	protein_coding	17	-1	674035	714839
ENSG00000141252	ENST00000681205	VPS53	protein_coding	17	-1	676305	685189
ENSG00000141252	ENST00000570510	VPS53	protein_coding	17	-1	697418	714513
ENSG00000141252	ENST00000681442	VPS53	protein_coding	17	-1	698557	714674
ENSG00000141252	ENST00000571456	VPS53	protein_coding	17	-1	705000	714814
ENSG00000141252	ENST00000574029	VPS53	protein_coding	17	-1	708141	714839
ENSG00000141252	ENST00000679865	VPS53	protein_coding	17	-1	708141	715281
ENSG00000141314	ENST00000269051	RHBDL3	protein_coding	17	1	32265832	32324659
ENSG00000141314	ENST00000578006	RHBDL3	protein_coding	17	1	32266176	32321362
ENSG00000141314	ENST00000431505	RHBDL3	protein_coding	17	1	32266176	32321363
ENSG00000141314	ENST00000538145	RHBDL3	protein_coding	17	1	32266177	32321363
ENSG00000141314	ENST00000536287	RHBDL3	protein_coding	17	1	32267804	32324656
ENSG00000141314	ENST00000582967	RHBDL3	protein_coding	17	1	32284152	32316274
ENSG00000141314	ENST00000918442	RHBDL3	protein_coding	17	1	32265792	32324663
ENSG00000141314	ENST00000918443	RHBDL3	protein_coding	17	1	32265787	32324657
ENSG00000141314	ENST00000918444	RHBDL3	protein_coding	17	1	32265828	32324661
ENSG00000141314	ENST00000918445	RHBDL3	protein_coding	17	1	32265833	32324655
ENSG00000141314	ENST00000918446	RHBDL3	protein_coding	17	1	32265833	32324654
ENSG00000141314	ENST00000918447	RHBDL3	protein_coding	17	1	32265833	32321420
ENSG00000141314	ENST00000968675	RHBDL3	protein_coding	17	1	32265832	32324657
ENSG00000141314	ENST00000968676	RHBDL3	protein_coding	17	1	32265987	32324654
ENSG00000141314	ENST00000968677	RHBDL3	protein_coding	17	1	32265836	32321419
ENSG00000141338	ENST00000269080	ABCA8	protein_coding	17	-1	68867292	68955351
ENSG00000141338	ENST00000586539	ABCA8	protein_coding	17	-1	68867289	68955392
ENSG00000141338	ENST00000588458	ABCA8	protein_coding	17	-1	68876314	68877646
ENSG00000141338	ENST00000586292	ABCA8	protein_coding	17	-1	68876680	68884597
ENSG00000141338	ENST00000591459	ABCA8	protein_coding	17	-1	68877197	68880267
ENSG00000141338	ENST00000589980	ABCA8	protein_coding	17	-1	68880779	68882605
ENSG00000141338	ENST00000541225	ABCA8	protein_coding	17	-1	68886800	68955325
ENSG00000141338	ENST00000589533	ABCA8	protein_coding	17	-1	68894045	68929115
ENSG00000141338	ENST00000590359	ABCA8	protein_coding	17	-1	68894784	68903427
ENSG00000141338	ENST00000587206	ABCA8	protein_coding	17	-1	68918078	68919997
ENSG00000141338	ENST00000428549	ABCA8	protein_coding	17	-1	68931762	68955351
ENSG00000141338	ENST00000585850	ABCA8	protein_coding	17	-1	68931762	68955392
ENSG00000141338	ENST00000585531	ABCA8	protein_coding	17	-1	68937071	68944874
ENSG00000141338	ENST00000430352	ABCA8	protein_coding	17	-1	68867292	68955392
ENSG00000141338	ENST00000899806	ABCA8	protein_coding	17	-1	68866052	68955470
ENSG00000141338	ENST00000899807	ABCA8	protein_coding	17	-1	68867289	68955383
ENSG00000141338	ENST00000899808	ABCA8	protein_coding	17	-1	68867289	68955383
ENSG00000141338	ENST00000899809	ABCA8	protein_coding	17	-1	68867289	68955383
ENSG00000141338	ENST00000899810	ABCA8	protein_coding	17	-1	68867292	68955365
ENSG00000141338	ENST00000899811	ABCA8	protein_coding	17	-1	68867293	68955293
ENSG00000141338	ENST00000948182	ABCA8	protein_coding	17	-1	68867291	68955371
ENSG00000141338	ENST00000948183	ABCA8	protein_coding	17	-1	68867296	68955375
ENSG00000141338	ENST00000948184	ABCA8	protein_coding	17	-1	68867293	68955365
ENSG00000141338	ENST00000948185	ABCA8	protein_coding	17	-1	68867292	68955363
ENSG00000141338	ENST00000948186	ABCA8	protein_coding	17	-1	68867290	68955294
ENSG00000141338	ENST00000948187	ABCA8	protein_coding	17	-1	68867293	68955285
ENSG00000141338	ENST00000948188	ABCA8	protein_coding	17	-1	68867731	68955315
ENSG00000141385	ENST00000269143	AFG3L2	protein_coding	18	-1	12328944	12377227
ENSG00000141385	ENST00000692988	AFG3L2	protein_coding	18	-1	12328957	12367492
ENSG00000141385	ENST00000687337	AFG3L2	protein_coding	18	-1	12328957	12377108
ENSG00000141385	ENST00000691179	AFG3L2	protein_coding	18	-1	12328957	12377109
ENSG00000141385	ENST00000691970	AFG3L2	protein_coding	18	-1	12328957	12377113
ENSG00000141385	ENST00000688199	AFG3L2	protein_coding	18	-1	12328960	12377109
ENSG00000141385	ENST00000692497	AFG3L2	protein_coding	18	-1	12328960	12377118
ENSG00000141385	ENST00000687477	AFG3L2	protein_coding	18	-1	12328967	12340716
ENSG00000141385	ENST00000683671	AFG3L2	protein_coding	18	-1	12340915	12346927
ENSG00000141385	ENST00000588893	AFG3L2	protein_coding	18	-1	12340937	12348328
ENSG00000141385	ENST00000590811	AFG3L2	protein_coding	18	-1	12358704	12377002
ENSG00000141385	ENST00000591848	AFG3L2	protein_coding	18	-1	12358805	12360233
ENSG00000141385	ENST00000889391	AFG3L2	protein_coding	18	-1	12328944	12377473
ENSG00000141385	ENST00000889392	AFG3L2	protein_coding	18	-1	12328944	12377330
ENSG00000141385	ENST00000889393	AFG3L2	protein_coding	18	-1	12328932	12377312
ENSG00000141385	ENST00000889394	AFG3L2	protein_coding	18	-1	12328960	12377306
ENSG00000141385	ENST00000889395	AFG3L2	protein_coding	18	-1	12328944	12377282
ENSG00000141385	ENST00000889396	AFG3L2	protein_coding	18	-1	12328944	12377270
ENSG00000141385	ENST00000889397	AFG3L2	protein_coding	18	-1	12328944	12377259
ENSG00000141385	ENST00000889398	AFG3L2	protein_coding	18	-1	12328944	12377259
ENSG00000141385	ENST00000889399	AFG3L2	protein_coding	18	-1	12328944	12377259
ENSG00000141385	ENST00000889400	AFG3L2	protein_coding	18	-1	12328946	12377259
ENSG00000141385	ENST00000889401	AFG3L2	protein_coding	18	-1	12328946	12377242
ENSG00000141385	ENST00000889402	AFG3L2	protein_coding	18	-1	12328944	12377219
ENSG00000141385	ENST00000889403	AFG3L2	protein_coding	18	-1	12328951	12377219
ENSG00000141385	ENST00000889404	AFG3L2	protein_coding	18	-1	12328960	12377227
ENSG00000141385	ENST00000889405	AFG3L2	protein_coding	18	-1	12328960	12377227
ENSG00000141385	ENST00000889406	AFG3L2	protein_coding	18	-1	12328945	12377209
ENSG00000141385	ENST00000889407	AFG3L2	protein_coding	18	-1	12328944	12377110
ENSG00000141385	ENST00000889408	AFG3L2	protein_coding	18	-1	12328944	12377108
ENSG00000141385	ENST00000889409	AFG3L2	protein_coding	18	-1	12329120	12377245
ENSG00000141385	ENST00000889410	AFG3L2	protein_coding	18	-1	12329115	12377227
ENSG00000141385	ENST00000889411	AFG3L2	protein_coding	18	-1	12329121	12377227
ENSG00000141385	ENST00000889412	AFG3L2	protein_coding	18	-1	12329113	12377113
ENSG00000141385	ENST00000918896	AFG3L2	protein_coding	18	-1	12328952	12377338
ENSG00000141385	ENST00000918897	AFG3L2	protein_coding	18	-1	12328945	12377259
ENSG00000141385	ENST00000918898	AFG3L2	protein_coding	18	-1	12328948	12377227
ENSG00000141385	ENST00000918899	AFG3L2	protein_coding	18	-1	12328960	12377208
ENSG00000141385	ENST00000918900	AFG3L2	protein_coding	18	-1	12329118	12377293
ENSG00000141385	ENST00000918901	AFG3L2	protein_coding	18	-1	12329117	12377209
ENSG00000141385	ENST00000964852	AFG3L2	protein_coding	18	-1	12328945	12377332
ENSG00000141385	ENST00000964853	AFG3L2	protein_coding	18	-1	12328945	12377287
ENSG00000141385	ENST00000964854	AFG3L2	protein_coding	18	-1	12328945	12377286
ENSG00000141385	ENST00000964855	AFG3L2	protein_coding	18	-1	12328947	12377240
ENSG00000141385	ENST00000964856	AFG3L2	protein_coding	18	-1	12328944	12377237
ENSG00000141385	ENST00000964857	AFG3L2	protein_coding	18	-1	12328961	12377247
ENSG00000141385	ENST00000964858	AFG3L2	protein_coding	18	-1	12328944	12377218
ENSG00000141385	ENST00000964859	AFG3L2	protein_coding	18	-1	12328951	12377219
ENSG00000141385	ENST00000964860	AFG3L2	protein_coding	18	-1	12328952	12377127
ENSG00000141385	ENST00000964861	AFG3L2	protein_coding	18	-1	12328953	12377108
ENSG00000141424	ENST00000269187	SLC39A6	protein_coding	18	-1	36108531	36129340
ENSG00000141424	ENST00000590986	SLC39A6	protein_coding	18	-1	36109148	36129381
ENSG00000141424	ENST00000440549	SLC39A6	protein_coding	18	-1	36111000	36129385
ENSG00000141424	ENST00000586829	SLC39A6	protein_coding	18	-1	36111056	36122115
ENSG00000141437	ENST00000269205	SLC25A52	protein_coding	18	-1	31759584	31760880
ENSG00000141437	ENST00000672005	SLC25A52	protein_coding	18	-1	31759696	31760880
ENSG00000141441	ENST00000583696	GAREM1	protein_coding	18	-1	32124877	32287095
ENSG00000141441	ENST00000399218	GAREM1	protein_coding	18	-1	32263522	32470484
ENSG00000141441	ENST00000269209	GAREM1	protein_coding	18	-1	32263522	32470882
ENSG00000141441	ENST00000578619	GAREM1	protein_coding	18	-1	32287876	32331670
ENSG00000141441	ENST00000952371	GAREM1	protein_coding	18	-1	32263522	32470882
ENSG00000141441	ENST00000952372	GAREM1	protein_coding	18	-1	32267677	32470450
ENSG00000141452	ENST00000615148	RMC1	protein_coding	18	1	23503496	23531807
ENSG00000141452	ENST00000269221	RMC1	protein_coding	18	1	23503511	23531822
ENSG00000141452	ENST00000589215	RMC1	protein_coding	18	1	23503513	23531778
ENSG00000141452	ENST00000587153	RMC1	protein_coding	18	1	23503519	23504722
ENSG00000141452	ENST00000590868	RMC1	protein_coding	18	1	23503519	23531776
ENSG00000141452	ENST00000587690	RMC1	protein_coding	18	1	23503520	23515886
ENSG00000141452	ENST00000589860	RMC1	protein_coding	18	1	23503531	23519166
ENSG00000141452	ENST00000590870	RMC1	protein_coding	18	1	23503533	23531743
ENSG00000141452	ENST00000592119	RMC1	protein_coding	18	1	23503535	23509677
ENSG00000141452	ENST00000590387	RMC1	protein_coding	18	1	23527874	23529482
ENSG00000141452	ENST00000591367	RMC1	protein_coding	18	1	23529338	23531782
ENSG00000141452	ENST00000593081	RMC1	protein_coding	18	1	23529596	23531782
ENSG00000141452	ENST00000592682	RMC1	protein_coding	18	1	23529965	23530536
ENSG00000141452	ENST00000589409	RMC1	protein_coding	18	1	23529966	23531779
ENSG00000141452	ENST00000897720	RMC1	protein_coding	18	1	23503486	23531782
ENSG00000141452	ENST00000897721	RMC1	protein_coding	18	1	23503496	23531782
ENSG00000141452	ENST00000897722	RMC1	protein_coding	18	1	23503496	23531778
ENSG00000141452	ENST00000897723	RMC1	protein_coding	18	1	23503511	23531782
ENSG00000141452	ENST00000897724	RMC1	protein_coding	18	1	23503519	23531782
ENSG00000141452	ENST00000897725	RMC1	protein_coding	18	1	23503523	23531782
ENSG00000141452	ENST00000897726	RMC1	protein_coding	18	1	23503535	23531782
ENSG00000141452	ENST00000926737	RMC1	protein_coding	18	1	23503537	23531782
ENSG00000141452	ENST00000949335	RMC1	protein_coding	18	1	23503483	23531782
ENSG00000141452	ENST00000949336	RMC1	protein_coding	18	1	23503496	23531778
ENSG00000141452	ENST00000949337	RMC1	protein_coding	18	1	23503510	23531779
ENSG00000141452	ENST00000949338	RMC1	protein_coding	18	1	23503521	23531775
ENSG00000141452	ENST00000949339	RMC1	protein_coding	18	1	23503523	23531776
ENSG00000141458	ENST00000591107	NPC1	protein_coding	18	-1	23506184	23535622
ENSG00000141458	ENST00000590723	NPC1	protein_coding	18	-1	23522315	23533517
ENSG00000141458	ENST00000593280	NPC1	protein_coding	18	-1	23528207	23533440
ENSG00000141458	ENST00000586150	NPC1	protein_coding	18	-1	23529293	23535700
ENSG00000141458	ENST00000269228	NPC1	protein_coding	18	-1	23531442	23586506
ENSG00000141458	ENST00000588867	NPC1	protein_coding	18	-1	23531722	23535700
ENSG00000141458	ENST00000591051	NPC1	protein_coding	18	-1	23531946	23560342
ENSG00000141458	ENST00000587163	NPC1	protein_coding	18	-1	23533202	23534560
ENSG00000141458	ENST00000591955	NPC1	protein_coding	18	-1	23536700	23538925
ENSG00000141458	ENST00000591075	NPC1	protein_coding	18	-1	23536742	23539898
ENSG00000141458	ENST00000540608	NPC1	protein_coding	18	-1	23539730	23586487
ENSG00000141458	ENST00000586718	NPC1	protein_coding	18	-1	23539823	23541372
ENSG00000141458	ENST00000590301	NPC1	protein_coding	18	-1	23551546	23554985
ENSG00000141458	ENST00000587223	NPC1	protein_coding	18	-1	23573452	23576947
ENSG00000141458	ENST00000897526	NPC1	protein_coding	18	-1	23530444	23586969
ENSG00000141458	ENST00000897527	NPC1	protein_coding	18	-1	23531446	23586705
ENSG00000141458	ENST00000897528	NPC1	protein_coding	18	-1	23531499	23586536
ENSG00000141458	ENST00000897529	NPC1	protein_coding	18	-1	23531446	23586449
ENSG00000141458	ENST00000897530	NPC1	protein_coding	18	-1	23531502	23586455
ENSG00000141458	ENST00000926493	NPC1	protein_coding	18	-1	23531501	23586503
ENSG00000141458	ENST00000926494	NPC1	protein_coding	18	-1	23531499	23586486
ENSG00000141458	ENST00000949151	NPC1	protein_coding	18	-1	23531499	23586956
ENSG00000141458	ENST00000949152	NPC1	protein_coding	18	-1	23531501	23586948
ENSG00000141458	ENST00000949153	NPC1	protein_coding	18	-1	23531501	23586482
ENSG00000141458	ENST00000949154	NPC1	protein_coding	18	-1	23531503	23586481
ENSG00000141458	ENST00000949155	NPC1	protein_coding	18	-1	23531501	23586473
ENSG00000141458	ENST00000949156	NPC1	protein_coding	18	-1	23531503	23586474
ENSG00000141458	ENST00000949157	NPC1	protein_coding	18	-1	23531503	23586469
ENSG00000141560	ENST00000269373	FN3KRP	protein_coding	17	1	82716706	82728013
ENSG00000141560	ENST00000574832	FN3KRP	protein_coding	17	1	82716722	82727501
ENSG00000141560	ENST00000574356	FN3KRP	protein_coding	17	1	82716749	82726916
ENSG00000141560	ENST00000574206	FN3KRP	protein_coding	17	1	82716760	82726906
ENSG00000141560	ENST00000577128	FN3KRP	protein_coding	17	1	82716774	82727113
ENSG00000141560	ENST00000573158	FN3KRP	protein_coding	17	1	82716787	82727143
ENSG00000141560	ENST00000571482	FN3KRP	protein_coding	17	1	82719017	82726493
ENSG00000141560	ENST00000576363	FN3KRP	protein_coding	17	1	82722609	82727097
ENSG00000141560	ENST00000571594	FN3KRP	protein_coding	17	1	82727115	82730328
ENSG00000141560	ENST00000910132	FN3KRP	protein_coding	17	1	82716745	82727984
ENSG00000141564	ENST00000574767	RPTOR	protein_coding	17	1	80544819	80858124
ENSG00000141564	ENST00000577161	RPTOR	protein_coding	17	1	80544831	80909867
ENSG00000141564	ENST00000306801	RPTOR	protein_coding	17	1	80544838	80966368
ENSG00000141564	ENST00000697423	RPTOR	protein_coding	17	1	80544838	80966368
ENSG00000141564	ENST00000649732	RPTOR	protein_coding	17	1	80544874	80755098
ENSG00000141564	ENST00000570891	RPTOR	protein_coding	17	1	80544877	80823620
ENSG00000141564	ENST00000544334	RPTOR	protein_coding	17	1	80545468	80966368
ENSG00000141564	ENST00000573746	RPTOR	protein_coding	17	1	80545666	80593805
ENSG00000141564	ENST00000572733	RPTOR	protein_coding	17	1	80708933	80754104
ENSG00000141564	ENST00000575542	RPTOR	protein_coding	17	1	80743287	80966371
ENSG00000141564	ENST00000576366	RPTOR	protein_coding	17	1	80922724	80924172
ENSG00000141564	ENST00000573837	RPTOR	protein_coding	17	1	80945567	80949545
ENSG00000141564	ENST00000573163	RPTOR	protein_coding	17	1	80948550	80961444
ENSG00000141655	ENST00000269485	TNFRSF11A	protein_coding	18	1	62325287	62387659
ENSG00000141655	ENST00000586569	TNFRSF11A	protein_coding	18	1	62325310	62391288
ENSG00000141655	ENST00000592013	TNFRSF11A	protein_coding	18	1	62325326	62336786
ENSG00000141655	ENST00000587697	TNFRSF11A	protein_coding	18	1	62357903	62360043
ENSG00000141655	ENST00000903841	TNFRSF11A	protein_coding	18	1	62325269	62387662
ENSG00000141655	ENST00000903842	TNFRSF11A	protein_coding	18	1	62325310	62387667
ENSG00000141655	ENST00000903843	TNFRSF11A	protein_coding	18	1	62325308	62387662
ENSG00000141655	ENST00000903844	TNFRSF11A	protein_coding	18	1	62325310	62387662
ENSG00000141655	ENST00000938972	TNFRSF11A	protein_coding	18	1	62325281	62387653
ENSG00000141655	ENST00000938973	TNFRSF11A	protein_coding	18	1	62325310	62386277
ENSG00000141665	ENST00000577575	FBXO15	protein_coding	18	-1	74073353	74097231
ENSG00000141665	ENST00000583443	FBXO15	protein_coding	18	-1	74073353	74147831
ENSG00000141665	ENST00000419743	FBXO15	protein_coding	18	-1	74073368	74147834
ENSG00000141665	ENST00000648529	FBXO15	protein_coding	18	-1	74073367	74147791
ENSG00000141665	ENST00000581214	FBXO15	protein_coding	18	-1	74073368	74147114
ENSG00000141665	ENST00000584425	FBXO15	protein_coding	18	-1	74073369	74082100
ENSG00000141665	ENST00000580806	FBXO15	protein_coding	18	-1	74073371	74100068
ENSG00000141665	ENST00000580088	FBXO15	protein_coding	18	-1	74073444	74123510
ENSG00000141665	ENST00000578399	FBXO15	protein_coding	18	-1	74073453	74135866
ENSG00000141665	ENST00000579108	FBXO15	protein_coding	18	-1	74073504	74078684
ENSG00000141665	ENST00000579517	FBXO15	protein_coding	18	-1	74122592	74126101
ENSG00000141665	ENST00000585174	FBXO15	protein_coding	18	-1	74129562	74147751
ENSG00000141665	ENST00000582526	FBXO15	protein_coding	18	-1	74130470	74147843
ENSG00000141665	ENST00000580552	FBXO15	protein_coding	18	-1	74130562	74147785
ENSG00000141665	ENST00000879153	FBXO15	protein_coding	18	-1	74073369	74147867
ENSG00000141665	ENST00000879154	FBXO15	protein_coding	18	-1	74073344	74147811
ENSG00000141665	ENST00000879155	FBXO15	protein_coding	18	-1	74073368	74147824
ENSG00000141965	ENST00000269856	FEM1A	protein_coding	19	1	4791734	4801273
ENSG00000142156	ENST00000361866	COL6A1	protein_coding	21	1	45981770	46005048
ENSG00000142156	ENST00000492851	COL6A1	protein_coding	21	1	45987109	45987633
ENSG00000142156	ENST00000683550	COL6A1	protein_coding	21	1	45994057	45998552
ENSG00000142156	ENST00000466285	COL6A1	protein_coding	21	1	45999400	46000928
ENSG00000142156	ENST00000463060	COL6A1	protein_coding	21	1	46000931	46003998
ENSG00000142156	ENST00000498614	COL6A1	protein_coding	21	1	46001197	46005050
ENSG00000142156	ENST00000612273	COL6A1	protein_coding	21	1	46001305	46004908
ENSG00000142156	ENST00000682634	COL6A1	protein_coding	21	1	46001305	46004908
ENSG00000142156	ENST00000486023	COL6A1	protein_coding	21	1	46002489	46004106
ENSG00000142156	ENST00000866134	COL6A1	protein_coding	21	1	45981755	46005048
ENSG00000142327	ENST00000451363	RNPEPL1	protein_coding	2	1	240565804	240576727
ENSG00000142327	ENST00000270357	RNPEPL1	protein_coding	2	1	240568484	240581372
ENSG00000142327	ENST00000486058	RNPEPL1	protein_coding	2	1	240568861	240578727
ENSG00000142327	ENST00000481757	RNPEPL1	protein_coding	2	1	240573870	240578724
ENSG00000142327	ENST00000493398	RNPEPL1	protein_coding	2	1	240574554	240576966
ENSG00000142327	ENST00000464550	RNPEPL1	protein_coding	2	1	240574722	240577690
ENSG00000142327	ENST00000460884	RNPEPL1	protein_coding	2	1	240574819	240575610
ENSG00000142327	ENST00000498042	RNPEPL1	protein_coding	2	1	240575074	240575776
ENSG00000142327	ENST00000471657	RNPEPL1	protein_coding	2	1	240575298	240577642
ENSG00000142327	ENST00000437406	RNPEPL1	protein_coding	2	1	240575502	240578724
ENSG00000142327	ENST00000885945	RNPEPL1	protein_coding	2	1	240568468	240578731
ENSG00000142327	ENST00000885946	RNPEPL1	protein_coding	2	1	240568469	240578729
ENSG00000142327	ENST00000885947	RNPEPL1	protein_coding	2	1	240568484	240578732
ENSG00000142327	ENST00000885948	RNPEPL1	protein_coding	2	1	240568484	240578730
ENSG00000142327	ENST00000885949	RNPEPL1	protein_coding	2	1	240568514	240578729
ENSG00000142327	ENST00000920409	RNPEPL1	protein_coding	2	1	240568489	240578731
ENSG00000142327	ENST00000920410	RNPEPL1	protein_coding	2	1	240568555	240578727
ENSG00000142327	ENST00000971322	RNPEPL1	protein_coding	2	1	240568430	240578727
ENSG00000142327	ENST00000971323	RNPEPL1	protein_coding	2	1	240568485	240578731
ENSG00000142330	ENST00000463653	CAPN10	protein_coding	2	1	240586734	240589810
ENSG00000142330	ENST00000391984	CAPN10	protein_coding	2	1	240586734	240599104
ENSG00000142330	ENST00000404753	CAPN10	protein_coding	2	1	240586739	240599104
ENSG00000142330	ENST00000270364	CAPN10	protein_coding	2	1	240586772	240617705
ENSG00000142330	ENST00000270361	CAPN10	protein_coding	2	1	240586871	240599084
ENSG00000142330	ENST00000352879	CAPN10	protein_coding	2	1	240586871	240599084
ENSG00000142330	ENST00000354082	CAPN10	protein_coding	2	1	240586871	240599084
ENSG00000142330	ENST00000357048	CAPN10	protein_coding	2	1	240586871	240599084
ENSG00000142330	ENST00000416591	CAPN10	protein_coding	2	1	240586871	240599084
ENSG00000142330	ENST00000391983	CAPN10	protein_coding	2	1	240586871	240599109
ENSG00000142330	ENST00000494738	CAPN10	protein_coding	2	1	240589884	240599103
ENSG00000142330	ENST00000432084	CAPN10	protein_coding	2	1	240590992	240592878
ENSG00000142330	ENST00000465943	CAPN10	protein_coding	2	1	240594241	240595103
ENSG00000142330	ENST00000483602	CAPN10	protein_coding	2	1	240595146	240596702
ENSG00000142330	ENST00000493058	CAPN10	protein_coding	2	1	240595234	240598399
ENSG00000142330	ENST00000426297	CAPN10	protein_coding	2	1	240598024	240607520
